edinet_code,name,period_end,doc_id,pdf_employees,xbrl_standard,xbrl_extension,extension_element,salary_yen,verdict,resolved_employees,resolved_source,basis_change_note,reorganization_note
E04345,株式会社上組,2026-03-31,S100YG9D,3633,3633,,,7038681,XBRL標準タグと一致,3633,有報PDF（標準タグと一致）,,
E04425,ＫＤＤＩ株式会社,2021-03-31,S100LNJC,11353,11353,,,9484602,XBRL標準タグと一致,11353,有報PDF（標準タグと一致）,,
E04425,ＫＤＤＩ株式会社,2022-03-31,S100OC94,10455,10455,,,9454416,XBRL標準タグと一致,10455,有報PDF（標準タグと一致）,,
E04425,ＫＤＤＩ株式会社,2023-03-31,S100R0PR,9377,9377,,,9432871,XBRL標準タグと一致,9377,有報PDF（標準タグと一致）,,主な要因は、当社の店舗販売支援事業を会社分割の方法によりKDDISonic-Falcon株式会社へ承継させたことによるものです。
E04425,ＫＤＤＩ株式会社,2024-03-31,S100TN7R,9409,9409,,,9869482,XBRL標準タグと一致,9409,有報PDF（標準タグと一致）,,
E04425,ＫＤＤＩ株式会社,2025-03-31,S100VXGZ,9483,9483,,,10183458,XBRL標準タグと一致,9483,有報PDF（標準タグと一致）,,
E04425,ＫＤＤＩ株式会社,2026-03-31,S100YKG2,9891,9891,,,10510939,XBRL標準タグと一致,9891,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2021-03-31,S100LMHZ,18173,18173,,,8207000,XBRL標準タグと一致,18173,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2022-03-31,S100OEL7,18929,18929,,,8084000,XBRL標準タグと一致,18929,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2023-03-31,S100R04O,19045,19045,,,8049000,XBRL標準タグと一致,19045,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2024-03-31,S100TP4K,18889,18889,,,8105000,XBRL標準タグと一致,18889,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2025-03-31,S100W3P2,18895,18895,,,8491000,XBRL標準タグと一致,18895,有報PDF（標準タグと一致）,,
E04426,ソフトバンク株式会社,2026-03-31,S100YE76,19150,19150,,,8713000,XBRL標準タグと一致,19150,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2021-03-31,S100LRAE,2496,2496,,,9306877,XBRL標準タグと一致,2496,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2022-03-31,S100OHL0,2486,2486,,,9524414,XBRL標準タグと一致,2486,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2023-03-31,S100R2ZO,2454,2454,,,9717213,XBRL標準タグと一致,2454,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2024-03-31,S100TPQI,2492,2492,,,10238323,XBRL標準タグと一致,2492,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2025-03-31,S100W1FL,2554,2554,,,10690766,XBRL標準タグと一致,2554,有報PDF（標準タグと一致）,,
E04430,ＮＴＴ株式会社,2026-03-31,S100YCP3,2606,2606,,,10562434,XBRL標準タグと一致,2606,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2021-03-31,S100LV6U,7180,7180,,,8192027,XBRL標準タグと一致,7180,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2022-03-31,S100OKB1,7113,7113,,,8155797,XBRL標準タグと一致,7113,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2023-03-31,S100R8P3,7051,7051,,,8144373,XBRL標準タグと一致,7051,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2024-03-31,S100TVQJ,7200,7200,,,8324494,XBRL標準タグと一致,7200,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2025-03-31,S100W4QX,7200,7200,,,8595666,XBRL標準タグと一致,7200,有報PDF（標準タグと一致）,,
E04498,東京電力ホールディングス株式会社,2026-03-31,S100YIHR,7157,7157,,,8828772,XBRL標準タグと一致,7157,有報PDF（標準タグと一致）,,
E04499,関西電力株式会社,2021-03-31,S100LKRF,8770,8770,,,8367409,XBRL標準タグと一致,8770,有報PDF（標準タグと一致）,,主な要因は、2020年４月１日に当社が営む一般送配電事業を会社分割の方法によって「関西電力送配電株式会社」に承継させたことにより減少したものである。
E04499,関西電力株式会社,2022-03-31,S100OJ76,8633,8633,,,8207912,XBRL標準タグと一致,8633,有報PDF（標準タグと一致）,,
E04499,関西電力株式会社,2023-03-31,S100R4SI,8474,8474,,,8558109,XBRL標準タグと一致,8474,有報PDF（標準タグと一致）,,
E04499,関西電力株式会社,2024-03-31,S100TUNQ,8416,8416,,,8313252,XBRL標準タグと一致,8416,有報PDF（標準タグと一致）,,
E04499,関西電力株式会社,2025-03-31,S100W38I,8258,8258,,,9732263,XBRL標準タグと一致,8258,有報PDF（標準タグと一致）,,
E04499,関西電力株式会社,2026-03-31,S100YFXZ,8336,8336,,,9389646,XBRL標準タグと一致,8336,有報PDF（標準タグと一致）,,
E04502,中部電力株式会社,2021-03-31,S100LNJL,3092,3092,,,8492506,XBRL標準タグと一致,3092,有報PDF（標準タグと一致）,,これは，2020年４月１日付で，当社が営む小売電気事業等を中部電力ミライズ㈱に，一般送配電事業等を中部電力パワーグリッド㈱に承継させたことなどにより減少したためである。
E04502,中部電力株式会社,2022-03-31,S100NM6F,3127,3127,,,8578494,XBRL標準タグと一致,3127,有報PDF（標準タグと一致）,,
E04502,中部電力株式会社,2023-03-31,S100R9SJ,3153,3153,,,8510946,XBRL標準タグと一致,3153,有報PDF（標準タグと一致）,,
E04502,中部電力株式会社,2024-03-31,S100T3LA,3180,3180,,,8544013,XBRL標準タグと一致,3180,有報PDF（標準タグと一致）,,
E04502,中部電力株式会社,2025-03-31,S100VZ3E,3289,3289,,,8988818,XBRL標準タグと一致,3289,有報PDF（標準タグと一致）,,
E04502,中部電力株式会社,2026-03-31,S100YDH0,3367,3367,,,9452983,XBRL標準タグと一致,3367,有報PDF（標準タグと一致）,,
E04514,東京瓦斯株式会社,2021-03-31,S100LSTE,6882,6882,,,6671177,XBRL標準タグと一致,6882,有報PDF（標準タグと一致）,,
E04514,東京瓦斯株式会社,2022-03-31,S100OJKI,5958,5958,,,6958838,XBRL標準タグと一致,5958,有報PDF（標準タグと一致）,,
E04514,東京瓦斯株式会社,2023-03-31,S100R87L,3060,3060,,,7181076,XBRL標準タグと一致,3060,有報PDF（標準タグと一致）,,主な要因は、2022年４月１日に当社が営む一般ガス導管事業等を、会社分割の方法によって東京ガスネットワーク株式会社に承継させたことにより減少したものです。
E04514,東京瓦斯株式会社,2024-03-31,S100TUIH,3190,3190,,,7353239,XBRL標準タグと一致,3190,有報PDF（標準タグと一致）,,
E04514,東京瓦斯株式会社,2025-03-31,S100W10L,3276,3276,,,7646369,XBRL標準タグと一致,3276,有報PDF（標準タグと一致）,,
E04514,東京瓦斯株式会社,2026-03-31,S100YH8W,3769,3769,,,7840953,XBRL標準タグと一致,3769,有報PDF（標準タグと一致）,,
E04517,東邦瓦斯株式会社,2021-03-31,S100LU88,2750,2750,,,5671590,XBRL標準タグと一致,2750,有報PDF（標準タグと一致）,,
E04517,東邦瓦斯株式会社,2022-03-31,S100OJ8Y,2702,2702,,,5696044,XBRL標準タグと一致,2702,有報PDF（標準タグと一致）,,
E04517,東邦瓦斯株式会社,2023-03-31,S100R5O1,1638,1638,,,5767024,XBRL標準タグと一致,1638,有報PDF（標準タグと一致）,,これは、2022年４月１日付で、当社の一般ガス導管事業等を会社分割の方法により東邦ガスネットワーク㈱へ承継したことなどにより減少したためである。
E04517,東邦瓦斯株式会社,2024-03-31,S100TTYV,1139,1139,,,5901527,XBRL標準タグと一致,1139,有報PDF（標準タグと一致）,,
E04517,東邦瓦斯株式会社,2025-03-31,S100W1IJ,934,934,,,6767453,XBRL標準タグと一致,934,有報PDF（標準タグと一致）,,
E04517,東邦瓦斯株式会社,2026-03-31,S100YGFW,973,973,,,7332353,XBRL標準タグと一致,973,有報PDF（標準タグと一致）,,
E04520,大阪瓦斯株式会社,2021-03-31,S100LKB5,3203,3203,,,6543988,XBRL標準タグと一致,3203,有報PDF（標準タグと一致）,,
E04520,大阪瓦斯株式会社,2022-03-31,S100OIE9,3189,3189,,,6586552,XBRL標準タグと一致,3189,有報PDF（標準タグと一致）,,
E04520,大阪瓦斯株式会社,2023-03-31,S100R1CK,1163,1163,,,6851644,XBRL標準タグと一致,1163,有報PDF（標準タグと一致）,,これは、2022年４月１日付で、当社が営む一般ガス導管事業等を会社分割の方法によって大阪ガスネットワーク㈱に承継させたことなどにより減少したものであります。
E04520,大阪瓦斯株式会社,2024-03-31,S100TS4T,1137,1137,,,7125308,XBRL標準タグと一致,1137,有報PDF（標準タグと一致）,,
E04520,大阪瓦斯株式会社,2025-03-31,S100W0XR,1283,1283,,,7381559,XBRL標準タグと一致,1283,有報PDF（標準タグと一致）,,
E04520,大阪瓦斯株式会社,2026-03-31,S100YFQT,1303,1303,,,8458000,XBRL標準タグと一致,1303,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2021-03-31,S100LQYW,5375,5375,,,4513472,XBRL標準タグと一致,5375,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2022-03-31,S100OI12,5409,5409,,,4918266,XBRL標準タグと一致,5409,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2023-03-31,S100R8C8,5213,5213,,,5617176,XBRL標準タグと一致,5213,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2024-03-31,S100TV8H,5631,5631,,,5941097,XBRL標準タグと一致,5631,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2025-03-31,S100VY55,6068,6068,,,6007766,XBRL標準タグと一致,6068,有報PDF（標準タグと一致）,,
E04707,株式会社オリエンタルランド,2026-03-31,S100YCJX,6528,6528,,,6051217,XBRL標準タグと一致,6528,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2021-03-31,S100LU21,2883,2883,,,8583327,XBRL標準タグと一致,2883,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2022-03-31,S100OKI8,2968,2968,,,8852516,XBRL標準タグと一致,2968,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2023-03-31,S100R3ZX,2937,2937,,,9100288,XBRL標準タグと一致,2937,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2024-03-31,S100TVRC,2929,2929,,,9203700,XBRL標準タグと一致,2929,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2025-03-31,S100W3GQ,2927,2927,,,9761606,XBRL標準タグと一致,2927,有報PDF（標準タグと一致）,,
E04762,オリックス株式会社,2026-03-31,S100YG5L,3016,3016,,,10396546,XBRL標準タグと一致,3016,有報PDF（標準タグと一致）,,
E05000,ＬＩＮＥヤフー株式会社,2021-03-31,S100LJN6,243,243,,,10795485,XBRL標準タグと一致,243,有報PDF（標準タグと一致）,,
E05000,ＬＩＮＥヤフー株式会社,2022-03-31,S100O94C,281,281,,,10749020,XBRL標準タグと一致,281,有報PDF（標準タグと一致）,,
E05000,ＬＩＮＥヤフー株式会社,2023-03-31,S100QY1D,339,339,,,9129538,XBRL標準タグと一致,339,有報PDF（標準タグと一致）,,
E05000,ＬＩＮＥヤフー株式会社,2024-03-31,S100TM4A,11176,11176,,,8190703,XBRL標準タグと一致,11176,有報PDF（標準タグと一致）,,４主に、2023年10月１日付で当社を吸収合併存続会社、ヤフー(株)、ZEntertainment(株)およびZデータ(株)をそれぞれ吸収合併消滅会社とする吸収合併、およびZ中間グローバル(株)(旧社名：LINE(株))を吸収分割会社、当社を吸収分割承継会社とする会社分割を行ったことにより、当社の従業員数は前事業年度と比べ増加しました。
E05000,ＬＩＮＥヤフー株式会社,2025-03-31,S100VYGU,11035,11035,,,8843627,XBRL標準タグと一致,11035,有報PDF（標準タグと一致）,,
E05000,ＬＩＮＥヤフー株式会社,2026-03-31,S100YBXD,10577,10577,,,9023870,XBRL標準タグと一致,10577,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2020-12-31,S100L036,721,721,,,6239000,XBRL標準タグと一致,721,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2021-12-31,S100NPD5,752,752,,,6384000,XBRL標準タグと一致,752,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2022-12-31,S100QGE9,764,764,,,6601000,XBRL標準タグと一致,764,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2023-12-31,S100T3H4,737,737,,,6771000,XBRL標準タグと一致,737,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2024-12-31,S100VG8D,723,723,,,6935000,XBRL標準タグと一致,723,有報PDF（標準タグと一致）,,
E05041,ＧＭＯインターネットグループ株式会社,2025-12-31,S100XSG3,197,197,,,8412000,XBRL標準タグと一致,197,有報PDF（標準タグと一致）,,４．従業員数が前事業年度末と比べ大幅に減少しておりますが、その主な理由は、2025年１月１日をもってGMOインターネット株式会社にインターネットインフラ事業及びインターネット広告・メディア事業を承継したことによるものであります。
E05072,株式会社サイバーエージェント,2021-09-30,S100N0OD,1702,1702,,,7711000,XBRL標準タグと一致,1702,有報PDF（標準タグと一致）,,
E05072,株式会社サイバーエージェント,2022-09-30,S100PRZU,1977,1977,,,8170000,XBRL標準タグと一致,1977,有報PDF（標準タグと一致）,,
E05072,株式会社サイバーエージェント,2023-09-30,S100SFQ1,2225,2225,,,8064000,XBRL標準タグと一致,2225,有報PDF（標準タグと一致）,,
E05072,株式会社サイバーエージェント,2024-09-30,S100UXZA,2364,2364,,,8822000,XBRL標準タグと一致,2364,有報PDF（標準タグと一致）,,
E05072,株式会社サイバーエージェント,2025-09-30,S100XCU9,2588,2588,,,9138000,XBRL標準タグと一致,2588,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2020-12-31,S100L1HG,7390,7390,,,7450199,XBRL標準タグと一致,7390,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2021-12-31,S100NQTZ,7744,7744,,,7741773,XBRL標準タグと一致,7744,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2022-12-31,S100QDTK,8409,8409,,,7970761,XBRL標準タグと一致,8409,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2023-12-31,S100T4X3,10350,10350,,,7946376,XBRL標準タグと一致,10350,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2024-12-31,S100VHZ5,9885,9885,,,8208366,XBRL標準タグと一致,9885,有報PDF（標準タグと一致）,,
E05080,楽天グループ株式会社,2025-12-31,S100XTNW,9989,9989,,,8508495,XBRL標準タグと一致,9989,有報PDF（標準タグと一致）,,
E05159,ＳＢＩホールディングス株式会社,2021-03-31,S100LU0J,212,212,,,8047330,XBRL標準タグと一致,212,有報PDF（標準タグと一致）,,
E05159,ＳＢＩホールディングス株式会社,2023-03-31,S100R9J7,254,254,,,8844032,XBRL標準タグと一致,254,有報PDF（標準タグと一致）,,
E05159,ＳＢＩホールディングス株式会社,2024-03-31,S100TTO4,330,330,,,8979260,XBRL標準タグと一致,330,有報PDF（標準タグと一致）,,
E05159,ＳＢＩホールディングス株式会社,2025-03-31,S100W739,351,351,,,9769403,XBRL標準タグと一致,351,有報PDF（標準タグと一致）,,
E05159,ＳＢＩホールディングス株式会社,2026-03-31,S100YK3R,389,389,,,10065718,XBRL標準タグと一致,389,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2021-03-31,S100LLRR,917,917,,,8567000,XBRL標準タグと一致,917,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2022-03-31,S100OFRN,919,919,,,8638000,XBRL標準タグと一致,919,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2023-03-31,S100R2ZU,953,953,,,8596000,XBRL標準タグと一致,953,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2024-03-31,S100TQ8K,1037,1037,,,8775000,XBRL標準タグと一致,1037,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2025-03-31,S100VZGW,1070,1070,,,9010000,XBRL標準タグと一致,1070,有報PDF（標準タグと一致）,,
E05346,東京センチュリー株式会社,2026-03-31,S100YDRI,1101,1101,,,9316000,XBRL標準タグと一致,1101,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2021-03-31,S100LS8W,554,554,,,8705000,XBRL標準タグと一致,554,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2022-03-31,S100OJCD,574,574,,,9017000,XBRL標準タグと一致,574,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2023-03-31,S100R87E,588,588,,,9485000,XBRL標準タグと一致,588,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2024-03-31,S100TVWH,649,649,,,9360000,XBRL標準タグと一致,649,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2025-03-31,S100W3NK,704,704,,,9307000,XBRL標準タグと一致,704,有報PDF（標準タグと一致）,,
E05425,エムスリー株式会社,2026-03-31,S100YJ25,750,750,,,9759000,XBRL標準タグと一致,750,有報PDF（標準タグと一致）,,
E05460,株式会社ディー・エヌ・エー,2021-03-31,S100LLRU,1251,1251,,,8218000,XBRL標準タグと一致,1251,有報PDF（標準タグと一致）,,主な理由は、2020年４月１日付で当社が「MOV（モブ）」の名称で運営していたタクシー配車アプリ等の事業を株式会社MobilityTechnologies（旧商号JapanTaxi株式会社）に対する吸収分割により会社分割したことによるものであります。
E05460,株式会社ディー・エヌ・エー,2022-03-31,S100OGEE,1264,1264,,,8501000,XBRL標準タグと一致,1264,有報PDF（標準タグと一致）,,
E05460,株式会社ディー・エヌ・エー,2023-03-31,S100R3HZ,1326,1326,,,8568000,XBRL標準タグと一致,1326,有報PDF（標準タグと一致）,,
E05460,株式会社ディー・エヌ・エー,2024-03-31,S100TQ8O,1397,1397,,,8540000,XBRL標準タグと一致,1397,有報PDF（標準タグと一致）,,
E05460,株式会社ディー・エヌ・エー,2025-03-31,S100VZE0,1448,1448,,,8829000,XBRL標準タグと一致,1448,有報PDF（標準タグと一致）,,
E05460,株式会社ディー・エヌ・エー,2026-03-31,S100YLDV,1400,1400,,,11179000,XBRL標準タグと一致,1400,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2021-03-31,S100LI6O,726,726,,,9487000,XBRL標準タグと一致,726,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2022-03-31,S100O9KU,801,801,,,9787000,XBRL標準タグと一致,801,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2023-03-31,S100R314,801,801,,,9722000,XBRL標準タグと一致,801,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2024-03-31,S100TQJ1,895,895,,,9499000,XBRL標準タグと一致,895,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2025-03-31,S100VZZW,490,490,,,10442000,XBRL標準タグと一致,490,有報PDF（標準タグと一致）,,
E06141,株式会社第一ライフグループ,2026-03-31,S100YC7A,702,702,,,11426000,XBRL標準タグと一致,702,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2021-03-31,S100LK9F,138,138,,,9505870,XBRL標準タグと一致,138,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2022-03-31,S100O9QT,136,136,,,9976816,XBRL標準タグと一致,136,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2023-03-31,S100R3LU,128,128,,,11389672,XBRL標準タグと一致,128,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2024-03-31,S100TNM6,119,119,,,11192716,XBRL標準タグと一致,119,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2025-03-31,S100VZG5,116,116,,,11453407,XBRL標準タグと一致,116,有報PDF（標準タグと一致）,,
E07801,株式会社リクルートホールディングス,2026-03-31,S100YDHL,130,130,,,11624997,XBRL標準タグと一致,130,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2021-03-31,S100LRPU,5329,5329,,,6575928,XBRL標準タグと一致,5329,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2022-03-31,S100OJ93,5237,5237,,,6665993,XBRL標準タグと一致,5237,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2023-03-31,S100R8UQ,5060,5060,,,6599485,XBRL標準タグと一致,5060,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2024-03-31,S100TU89,4938,4938,,,6450981,XBRL標準タグと一致,4938,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2025-03-31,S100W5KI,4983,4983,,,6772567,XBRL標準タグと一致,4983,有報PDF（標準タグと一致）,,
E11873,日本製紙株式会社,2026-03-31,S100YJ5X,5028,5028,,,6920699,XBRL標準タグと一致,5028,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2020-12-31,S100L3LV,111,111,,,9916447,XBRL標準タグと一致,111,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2021-12-31,S100NTB1,137,137,,,10445476,XBRL標準タグと一致,137,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2022-12-31,S100QJ0T,147,147,,,10409220,XBRL標準タグと一致,147,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2023-12-31,S100T6VU,151,151,,,10456264,XBRL標準タグと一致,151,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2024-12-31,S100VJ30,183,183,,,10634077,XBRL標準タグと一致,183,有報PDF（標準タグと一致）,,
E21183,大塚ホールディングス株式会社,2025-12-31,S100XUA7,224,224,,,10004876,XBRL標準タグと一致,224,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2021-03-31,S100LSB3,66,66,,,9989000,XBRL標準タグと一致,66,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2022-03-31,S100OJZO,85,85,,,10150000,XBRL標準タグと一致,85,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2023-03-31,S100R9C9,99,99,,,10136000,XBRL標準タグと一致,99,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2024-03-31,S100TW0N,116,116,,,10368000,XBRL標準タグと一致,116,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2025-03-31,S100W6WK,295,295,,,9098000,XBRL標準タグと一致,295,有報PDF（標準タグと一致）,,
E21902,明治ホールディングス株式会社,2026-03-31,S100YILP,298,298,,,9380000,XBRL標準タグと一致,298,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2021-03-31,S100LQU4,381,381,,,11090287,XBRL標準タグと一致,381,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2022-03-31,S100OB0Z,474,474,,,11284115,XBRL標準タグと一致,474,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2023-03-31,S100R1LR,506,506,,,12319899,XBRL標準タグと一致,506,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2024-03-31,S100TNPG,537,537,,,14550657,XBRL標準タグと一致,537,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2025-03-31,S100W7EG,467,467,,,12183576,XBRL標準タグと一致,467,有報PDF（標準タグと一致）,,
E23924,ＳＯＭＰＯホールディングス株式会社,2026-03-31,S100YC6Z,489,497,489,NumberOfEmployees2,12595575,XBRL拡張タグと一致(NumberOfEmployees2),489,有報PDF（拡張タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2021-03-31,S100LOOZ,818,818,,,10354450,XBRL標準タグと一致,818,有報PDF（標準タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2022-03-31,S100OH8G,905,905,,,10069517,XBRL標準タグと一致,905,有報PDF（標準タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2023-03-31,S100R6CC,873,873,,,9929229,XBRL標準タグと一致,873,有報PDF（標準タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2024-03-31,S100TT7B,888,888,,,9478427,XBRL標準タグと一致,888,有報PDF（標準タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2025-03-31,S100W1E2,1339,1339,,,10686238,XBRL標準タグと一致,1339,有報PDF（標準タグと一致）,,
E24050,ＥＮＥＯＳホールディングス株式会社,2026-03-31,S100YF7I,1207,1207,,,11376982,XBRL標準タグと一致,1207,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2021-03-31,S100LO0J,1841,1841,,,7533000,XBRL標準タグと一致,1841,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2022-03-31,S100OCEU,1883,1883,,,7969000,XBRL標準タグと一致,1883,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2023-03-31,S100R1QJ,1960,1960,,,7692000,XBRL標準タグと一致,1960,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2024-03-31,S100TQWG,2148,2148,,,7702000,XBRL標準タグと一致,2148,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2025-03-31,S100VYXR,2290,2290,,,8199000,XBRL標準タグと一致,2290,有報PDF（標準タグと一致）,,
E25303,カルビー株式会社,2026-03-31,S100YEHI,3711,3711,,,6856000,XBRL標準タグと一致,3711,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2020-12-31,S100L2ED,523,523,,,11182508,XBRL標準タグと一致,523,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2021-12-31,S100NRBZ,501,501,,,10309066,XBRL標準タグと一致,501,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2022-12-31,S100QGLN,532,532,,,11302595,XBRL標準タグと一致,532,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2023-12-31,S100T62P,535,535,,,11142087,XBRL標準タグと一致,535,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2024-12-31,S100VHVQ,504,504,,,11611682,XBRL標準タグと一致,504,有報PDF（標準タグと一致）,,
E27622,サントリービバレッジ＆フード株式会社,2025-12-31,S100XSOA,534,534,,,11708279,XBRL標準タグと一致,534,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2021-03-31,S100LNOV,229,229,,,8845547,XBRL標準タグと一致,229,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2022-03-31,S100OCUI,217,217,,,8995661,XBRL標準タグと一致,217,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2023-03-31,S100R1G7,221,221,,,10960643,XBRL標準タグと一致,221,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2024-03-31,S100TOPM,221,221,,,11189266,XBRL標準タグと一致,221,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2025-03-31,S100W3P9,253,253,,,11507592,XBRL標準タグと一致,253,有報PDF（標準タグと一致）,,
E31632,コスモエネルギーホールディングス株式会社,2026-03-31,S100YI3A,267,267,,,11881994,XBRL標準タグと一致,267,有報PDF（標準タグと一致）,,
E31755,株式会社かんぽ生命保険,2021-03-31,S100LKJ8,,7645,1142,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,7645,XBRL標準タグ,,
E31755,株式会社かんぽ生命保険,2022-03-31,S100OA1O,,7545,1128,NumberOfEmployeesSalesStaff,,XBRL標準タグ（給与非公表のため内訳タグの合計で検算・一致）,7545,XBRL標準タグ,,
